ID,fold
TRAIN_2543,1
TRAIN_2544,3
TRAIN_2545,3
TRAIN_2546,0
TRAIN_2547,4
TRAIN_2548,1
TRAIN_2549,0
TRAIN_2550,1
TRAIN_2551,2
TRAIN_2552,1
TRAIN_2553,1
TRAIN_2554,0
TRAIN_2555,1
TRAIN_2556,2
TRAIN_2557,4
TRAIN_2558,1
TRAIN_2559,0
TRAIN_2560,4
TRAIN_2561,4
TRAIN_2562,4
TRAIN_2563,2
TRAIN_2564,0
TRAIN_2565,4
TRAIN_2566,0
TRAIN_2567,3
TRAIN_2568,3
TRAIN_2569,4
TRAIN_2570,2
TRAIN_2571,2
TRAIN_2572,0
TRAIN_2573,1
TRAIN_2574,4
TRAIN_2575,0
TRAIN_2576,3
TRAIN_2577,0
TRAIN_2578,0
TRAIN_2579,4
TRAIN_2580,0
TRAIN_2581,1
TRAIN_2582,0
TRAIN_2583,0
TRAIN_2584,0
TRAIN_2585,0
TRAIN_2586,3
TRAIN_2587,4
TRAIN_2588,1
TRAIN_2589,0
TRAIN_2590,4
TRAIN_2591,2
TRAIN_2592,1
TRAIN_2593,1
TRAIN_2594,3
TRAIN_2595,2
TRAIN_2596,1
TRAIN_2597,3
TRAIN_2598,1
TRAIN_2599,3
TRAIN_2600,2
TRAIN_2601,4
TRAIN_2602,1
TRAIN_2603,2
TRAIN_2604,4
TRAIN_2605,2
TRAIN_2606,1
TRAIN_2607,1
TRAIN_2608,0
TRAIN_2609,3
TRAIN_2610,0
TRAIN_2611,1
TRAIN_2612,0
TRAIN_2613,2
TRAIN_2614,0
TRAIN_2615,4
TRAIN_2616,0
TRAIN_2617,3
TRAIN_2618,1
TRAIN_2619,0
TRAIN_2620,0
TRAIN_2621,4
TRAIN_2622,1
TRAIN_2623,0
TRAIN_2624,1
TRAIN_2625,1
TRAIN_2626,4
TRAIN_2627,0
TRAIN_2628,4
TRAIN_2629,4
TRAIN_2630,3
TRAIN_2631,1
TRAIN_2632,4
TRAIN_2633,1
TRAIN_2634,3
TRAIN_2635,0
TRAIN_2636,2
TRAIN_2637,0
TRAIN_2638,1
TRAIN_2639,3
TRAIN_2640,0
TRAIN_2641,3
TRAIN_2642,2
TRAIN_2643,1
TRAIN_2644,3
TRAIN_2645,0
TRAIN_2646,4
TRAIN_2647,0
TRAIN_2648,1
TRAIN_2649,1
TRAIN_2650,0
TRAIN_2651,2
TRAIN_2652,4
TRAIN_2653,0
TRAIN_2654,1
TRAIN_2655,2
TRAIN_2656,2
TRAIN_2657,1
TRAIN_2658,0
TRAIN_2659,2
TRAIN_2660,1
TRAIN_2661,3
TRAIN_2662,0
TRAIN_2663,1
TRAIN_2664,1
TRAIN_2665,1
TRAIN_2666,4
TRAIN_2667,0
TRAIN_2668,3
TRAIN_2669,0
TRAIN_2670,2
TRAIN_2671,2
TRAIN_2672,1
TRAIN_2673,1
TRAIN_2674,2
TRAIN_2675,2
TRAIN_2676,1
TRAIN_2677,4
TRAIN_2678,2
TRAIN_2679,0
TRAIN_2680,2
TRAIN_2681,1
TRAIN_2682,2
TRAIN_2683,3
TRAIN_2684,0
TRAIN_2685,3
TRAIN_2686,4
TRAIN_2687,2
TRAIN_2688,3
TRAIN_2689,2
TRAIN_2690,0
TRAIN_2691,3
TRAIN_2692,2
TRAIN_2693,2
TRAIN_2694,3
TRAIN_2695,1
TRAIN_2696,1
TRAIN_2697,1
TRAIN_2698,3
TRAIN_2699,0
TRAIN_2700,3
TRAIN_2701,4
TRAIN_2702,2
TRAIN_2703,0
TRAIN_2704,0
TRAIN_2705,3
TRAIN_2706,3
TRAIN_2707,3
TRAIN_2708,2
TRAIN_2709,2
TRAIN_2710,1
TRAIN_2711,4
TRAIN_2712,2
TRAIN_2713,1
TRAIN_2714,0
TRAIN_2715,4
TRAIN_2716,0
TRAIN_2717,4
TRAIN_2718,4
TRAIN_2719,2
TRAIN_2720,0
TRAIN_2721,4
TRAIN_2722,1
TRAIN_2723,3
TRAIN_2724,1
TRAIN_2725,3
TRAIN_2726,1
TRAIN_2727,4
TRAIN_2728,0
TRAIN_2729,3
TRAIN_2730,0
TRAIN_2731,2
TRAIN_2732,0
TRAIN_2733,3
TRAIN_2734,2
TRAIN_2735,1
TRAIN_2736,4
TRAIN_2737,4
TRAIN_2738,0
TRAIN_2739,1
TRAIN_2740,4
TRAIN_2741,1
TRAIN_2742,0
TRAIN_2743,1
TRAIN_2744,1
TRAIN_2745,2
TRAIN_2746,0
TRAIN_2747,0
TRAIN_2748,2
TRAIN_2749,2
TRAIN_2750,4
TRAIN_2751,0
TRAIN_2752,1
TRAIN_2753,3
TRAIN_2754,3
TRAIN_2755,3
TRAIN_2756,0
TRAIN_2757,4
TRAIN_2758,4
TRAIN_2759,4
TRAIN_2760,2
TRAIN_2761,1
TRAIN_2762,2
TRAIN_2763,1
TRAIN_2764,1
TRAIN_2765,3
TRAIN_2766,1
TRAIN_2767,0
TRAIN_2768,3
TRAIN_2769,0
TRAIN_2770,3
TRAIN_2771,4
TRAIN_2772,4
TRAIN_2773,1
TRAIN_2774,0
TRAIN_2775,0
TRAIN_2776,0
TRAIN_2777,1
TRAIN_2778,4
TRAIN_2779,3
TRAIN_2780,3
TRAIN_2781,2
TRAIN_2782,4
TRAIN_2783,2
TRAIN_2784,3
TRAIN_2785,1
TRAIN_2786,4
TRAIN_2787,2
TRAIN_2788,1
TRAIN_2789,3
TRAIN_2790,3
TRAIN_2791,2
TRAIN_2792,2
TRAIN_2793,0
TRAIN_2794,3
TRAIN_2795,1
TRAIN_2796,1
TRAIN_2797,3
TRAIN_2798,4
TRAIN_2799,3
TRAIN_2800,3
TRAIN_2801,3
TRAIN_2802,4
TRAIN_2803,1
TRAIN_2804,0
TRAIN_2805,3
TRAIN_2806,2
TRAIN_2807,4
TRAIN_2808,1
TRAIN_2809,2
TRAIN_2810,1
TRAIN_2811,2
TRAIN_2812,1
TRAIN_2813,4
TRAIN_2814,0
TRAIN_2815,2
TRAIN_2816,3
TRAIN_2817,2
TRAIN_2818,1
TRAIN_2819,2
TRAIN_2820,2
TRAIN_2821,2
TRAIN_2822,3
TRAIN_2823,3
TRAIN_2824,0
TRAIN_2825,4
TRAIN_2826,4
TRAIN_2827,3
TRAIN_2828,1
TRAIN_2829,4
TRAIN_2830,0
TRAIN_2831,4
TRAIN_2832,0
TRAIN_2833,0
TRAIN_2834,3
TRAIN_2835,3
TRAIN_2836,1
TRAIN_2837,3
TRAIN_2838,4
TRAIN_2839,4
TRAIN_2840,4
TRAIN_2841,4
TRAIN_2842,0
TRAIN_2843,3
TRAIN_2844,2
TRAIN_2845,1
TRAIN_2846,2
TRAIN_2847,4
TRAIN_2848,2
TRAIN_2849,3
TRAIN_2850,4
TRAIN_2851,2
TRAIN_2852,4
TRAIN_2853,4
TRAIN_2854,3
TRAIN_2855,4
TRAIN_2856,1
TRAIN_2857,3
TRAIN_2858,1
TRAIN_2859,4
TRAIN_2860,4
TRAIN_2861,0
TRAIN_2862,3
TRAIN_2863,2
TRAIN_2864,2
TRAIN_2865,3
TRAIN_2866,2
TRAIN_2867,3
TRAIN_2868,0
TRAIN_2869,4
TRAIN_2870,0
TRAIN_2871,4
TRAIN_2872,4
TRAIN_2873,4
TRAIN_2874,2
TRAIN_2875,3
TRAIN_2876,1
TRAIN_2877,2
TRAIN_2878,1
TRAIN_2879,0
TRAIN_2880,0
TRAIN_2881,4
TRAIN_2882,4
TRAIN_2883,2
TRAIN_2884,2
TRAIN_2885,0
TRAIN_2886,2
TRAIN_2887,1
TRAIN_2888,2
TRAIN_2889,1
TRAIN_2890,1
TRAIN_2891,1
TRAIN_2892,2
TRAIN_2893,3
TRAIN_2894,2
TRAIN_2895,3
TRAIN_2896,1
TRAIN_2897,4
TRAIN_2898,4
TRAIN_2899,2
TRAIN_2900,2
TRAIN_2901,2
TRAIN_2902,0
TRAIN_2903,2
TRAIN_2904,3
TRAIN_2905,4
TRAIN_2906,3
TRAIN_2907,2
TRAIN_2908,3
TRAIN_2909,4
TRAIN_2910,1
TRAIN_2911,1
TRAIN_2912,2
TRAIN_2913,3
TRAIN_2914,2
TRAIN_2915,0
TRAIN_2916,3
TRAIN_2917,1
TRAIN_2918,2
TRAIN_2919,0
TRAIN_2920,1
TRAIN_2921,1
TRAIN_2922,3
TRAIN_2923,0
TRAIN_2924,3
TRAIN_2925,1
TRAIN_2926,3
TRAIN_2927,3
TRAIN_2928,1
TRAIN_2929,4
TRAIN_2930,4
TRAIN_2931,0
TRAIN_2932,1
TRAIN_2933,3
TRAIN_2934,1
TRAIN_2935,4
TRAIN_2936,4
TRAIN_2937,2
TRAIN_2938,0
TRAIN_2939,2
TRAIN_2940,0
TRAIN_2941,1
TRAIN_2942,3
TRAIN_2943,0
TRAIN_2944,3
TRAIN_2945,4
TRAIN_2946,4
TRAIN_2947,1
TRAIN_2948,1
TRAIN_2949,0
TRAIN_2950,3
TRAIN_2951,0
TRAIN_2952,1
TRAIN_2953,4
TRAIN_2954,4
TRAIN_2955,1
TRAIN_2956,1
TRAIN_2957,3
TRAIN_2958,1
TRAIN_2959,2
TRAIN_2960,2
TRAIN_2961,3
TRAIN_2962,0
TRAIN_2963,3
TRAIN_2964,2
TRAIN_2965,0
TRAIN_2966,0
TRAIN_2967,4
TRAIN_2968,0
TRAIN_2969,4
TRAIN_2970,3
TRAIN_2971,0
TRAIN_2972,2
TRAIN_2973,3
TRAIN_2974,4
TRAIN_2975,4
TRAIN_2976,2
TRAIN_2977,1
TRAIN_2978,4
TRAIN_2979,0
TRAIN_2980,3
TRAIN_2981,1
TRAIN_2982,0
TRAIN_2983,4
TRAIN_2984,1
TRAIN_2985,2
TRAIN_2986,4
TRAIN_2987,2
TRAIN_2988,4
TRAIN_2989,0
TRAIN_2990,4
TRAIN_2991,2
TRAIN_2992,0
TRAIN_2993,2
TRAIN_2994,0
TRAIN_2995,2
TRAIN_2996,3
TRAIN_2997,3
TRAIN_2998,1
TRAIN_2999,2
TRAIN_3000,3
TRAIN_3001,0
TRAIN_3002,4
TRAIN_3003,1
TRAIN_3004,1
TRAIN_3005,0
TRAIN_3006,0
TRAIN_3007,4
TRAIN_3008,0
TRAIN_3009,3
TRAIN_3010,2
TRAIN_3011,4
TRAIN_3012,3
TRAIN_3013,2
TRAIN_3014,1
TRAIN_3015,2
TRAIN_3016,1
TRAIN_3017,4
TRAIN_3018,3
TRAIN_3019,0
TRAIN_3020,2
TRAIN_3021,1
TRAIN_3022,3
TRAIN_3023,3
TRAIN_3024,4
TRAIN_3025,2
TRAIN_3026,4
TRAIN_3027,0
TRAIN_3028,4
TRAIN_3029,2
TRAIN_3030,0
TRAIN_3031,4
TRAIN_3032,1
TRAIN_3033,4
TRAIN_3034,2
TRAIN_3035,4
TRAIN_3036,1
TRAIN_3037,1
TRAIN_3038,2
TRAIN_3039,4
TRAIN_3040,4
TRAIN_3041,2
TRAIN_3042,0
TRAIN_3043,4
TRAIN_3044,1
TRAIN_3045,3
TRAIN_3046,4
TRAIN_3047,2
TRAIN_3048,2
TRAIN_3049,0
TRAIN_3050,2
TRAIN_3051,4
TRAIN_3052,1
TRAIN_3053,3
TRAIN_3054,2
TRAIN_3055,0
TRAIN_3056,3
TRAIN_3057,4
TRAIN_3058,4
TRAIN_3059,2
TRAIN_3060,1
TRAIN_3061,4
TRAIN_3062,3
TRAIN_3063,3
TRAIN_3064,1
TRAIN_3065,0
TRAIN_3066,0
TRAIN_3067,1
TRAIN_3068,3
TRAIN_3069,2
TRAIN_3070,1
TRAIN_3071,0
TRAIN_3072,2
TRAIN_3073,3
TRAIN_3074,2
TRAIN_3075,2
TRAIN_3076,0
TRAIN_3077,4
TRAIN_3078,1
TRAIN_3079,0
TRAIN_3080,0
TRAIN_3081,0
TRAIN_3082,3
TRAIN_3083,2
TRAIN_3084,4
TRAIN_3085,1
TRAIN_3086,2
TRAIN_3087,0
TRAIN_3088,1
TRAIN_3089,4
TRAIN_3090,4
TRAIN_3091,1
TRAIN_3092,3
TRAIN_3093,2
TRAIN_3094,1
TRAIN_3095,4
TRAIN_3096,2
TRAIN_3097,0
TRAIN_3098,1
TRAIN_3099,0
TRAIN_3100,1
TRAIN_3101,0
TRAIN_3102,0
TRAIN_3103,2
TRAIN_3104,3
TRAIN_3105,0
TRAIN_3106,4
TRAIN_3107,1
TRAIN_3108,2
TRAIN_3109,3
TRAIN_3110,0
TRAIN_3111,0
TRAIN_3112,3
TRAIN_3113,1
TRAIN_3114,2
TRAIN_3115,3
TRAIN_3116,0
TRAIN_3117,1
TRAIN_3118,1
TRAIN_3119,3
TRAIN_3120,0
TRAIN_3121,3
TRAIN_3122,4
TRAIN_3123,3
TRAIN_3124,4
TRAIN_3125,2
TRAIN_3126,1
TRAIN_3127,2
TRAIN_3128,4
TRAIN_3129,2
TRAIN_3130,0
TRAIN_3131,2
TRAIN_3132,2
TRAIN_3133,4
TRAIN_3134,4
TRAIN_3135,3
TRAIN_3136,0
TRAIN_3137,1
TRAIN_3138,2
TRAIN_3139,3
TRAIN_3140,0
TRAIN_3141,3
TRAIN_3142,4
TRAIN_3143,0
TRAIN_3144,1
TRAIN_3145,3
TRAIN_3146,1
TRAIN_3147,4
TRAIN_3148,3
TRAIN_3149,3
TRAIN_3150,1
TRAIN_3151,3
TRAIN_3152,1
TRAIN_3153,4
TRAIN_3154,1
TRAIN_3155,3
TRAIN_3156,4
TRAIN_3157,3
TRAIN_3158,4
TRAIN_3159,4
TRAIN_3160,1
TRAIN_3161,4
TRAIN_3162,0
TRAIN_3163,2
TRAIN_3164,0
TRAIN_3165,0
TRAIN_3166,1
TRAIN_3167,1
TRAIN_3168,4
TRAIN_3169,1
TRAIN_3170,1
TRAIN_3171,4
TRAIN_3172,3
TRAIN_3173,3
TRAIN_3174,4
TRAIN_3175,1
TRAIN_3176,4
TRAIN_3177,0
TRAIN_3178,2
TRAIN_3179,1
TRAIN_3180,3
TRAIN_3181,3
TRAIN_3182,1
TRAIN_3183,0
TRAIN_3184,4
TRAIN_3185,2
TRAIN_3186,1
TRAIN_3187,4
TRAIN_3188,4
TRAIN_3189,2
TRAIN_3190,2
TRAIN_3191,3
TRAIN_3192,0
TRAIN_3193,1
TRAIN_3194,2
TRAIN_3195,1
TRAIN_3196,1
TRAIN_3197,0
TRAIN_3198,0
TRAIN_3199,3
TRAIN_3200,4
TRAIN_3201,1
TRAIN_3202,3
TRAIN_3203,4
TRAIN_3204,2
TRAIN_3205,2
TRAIN_3206,4
TRAIN_3207,3
TRAIN_3208,4
TRAIN_3209,4
TRAIN_3210,0
TRAIN_3211,1
TRAIN_3212,1
TRAIN_3213,4
TRAIN_3214,0
TRAIN_3215,0
TRAIN_3216,1
TRAIN_3217,3
TRAIN_3218,1
TRAIN_3219,1
TRAIN_3220,3
TRAIN_3221,0
TRAIN_3222,2
TRAIN_3223,0
TRAIN_3224,1
TRAIN_3225,0
TRAIN_3226,2
TRAIN_3227,3
TRAIN_3228,0
TRAIN_3229,4
TRAIN_3230,3
TRAIN_3231,1
TRAIN_3232,2
TRAIN_3233,0
TRAIN_3234,2
TRAIN_3235,3
TRAIN_3236,2
TRAIN_3237,2
TRAIN_3238,1
TRAIN_3239,1
TRAIN_3240,1
TRAIN_3241,3
TRAIN_3242,3
TRAIN_3243,1
TRAIN_3244,0
TRAIN_3245,3
TRAIN_3246,0
TRAIN_3247,1
TRAIN_3248,2
TRAIN_3249,2
TRAIN_3250,3
TRAIN_3251,3
TRAIN_3252,1
TRAIN_3253,3
TRAIN_3254,4
TRAIN_3255,0
TRAIN_3256,2
TRAIN_3257,3
TRAIN_3258,0
TRAIN_3259,3
TRAIN_3260,2
TRAIN_3261,0
TRAIN_3262,1
TRAIN_3263,4
TRAIN_3264,0
TRAIN_3265,2
TRAIN_3266,2
TRAIN_3267,2
TRAIN_3268,4
TRAIN_3269,4
TRAIN_3270,0
TRAIN_3271,0
TRAIN_3272,3
TRAIN_3273,2
TRAIN_3274,3
TRAIN_3275,4
TRAIN_3276,1
TRAIN_3277,1
TRAIN_3278,3
TRAIN_3279,4
TRAIN_3280,2
TRAIN_3281,4
TRAIN_3282,1
TRAIN_3283,4
TRAIN_3284,4
TRAIN_3285,3
TRAIN_3286,3
TRAIN_3287,1
TRAIN_3288,3
TRAIN_3289,0
TRAIN_3290,0
TRAIN_3291,3
TRAIN_3292,0
TRAIN_3293,0
TRAIN_3294,3
TRAIN_3295,0
TRAIN_3296,1
TRAIN_3297,4
TRAIN_3298,1
TRAIN_3299,1
TRAIN_3300,4
TRAIN_3301,1
TRAIN_3302,4
TRAIN_3303,1
TRAIN_3304,3
TRAIN_3305,3
TRAIN_3306,2
TRAIN_3307,4
TRAIN_3308,0
TRAIN_3309,3
TRAIN_3310,0
TRAIN_3311,3
TRAIN_3312,2
TRAIN_3313,1
TRAIN_3314,0
TRAIN_3315,1
TRAIN_3316,2
TRAIN_3317,2
TRAIN_3318,2
TRAIN_3319,4
TRAIN_3320,2
TRAIN_3321,4
TRAIN_3322,3
TRAIN_3323,2
TRAIN_3324,1
TRAIN_3325,2
TRAIN_3326,3
TRAIN_3327,1
TRAIN_3328,1
TRAIN_3329,4
TRAIN_3330,3
TRAIN_3331,4
TRAIN_3332,4
TRAIN_3333,0
TRAIN_3334,3
TRAIN_3335,2
TRAIN_3336,2
TRAIN_3337,1
TRAIN_3338,3
TRAIN_3339,3
TRAIN_3340,0
TRAIN_3341,1
TRAIN_3342,0
TRAIN_3343,2
TRAIN_3344,4
TRAIN_3345,4
TRAIN_3346,1
TRAIN_3347,2
TRAIN_3348,0
TRAIN_3349,1
TRAIN_3350,2
TRAIN_3351,2
TRAIN_3352,0
TRAIN_3353,4
TRAIN_3354,4
TRAIN_3355,2
TRAIN_3356,2
TRAIN_3357,4
TRAIN_3358,0
TRAIN_3359,1
TRAIN_3360,0
TRAIN_3361,1
TRAIN_3362,3
TRAIN_3363,0
TRAIN_3364,1
TRAIN_3365,4
TRAIN_3366,0
TRAIN_3367,1
TRAIN_3368,3
TRAIN_3369,4
TRAIN_3370,3
TRAIN_3371,3
TRAIN_3372,4
TRAIN_3373,0
TRAIN_3374,2
TRAIN_3375,2
TRAIN_3376,4
TRAIN_3377,3
TRAIN_3378,4
TRAIN_3379,1
TRAIN_3380,3
TRAIN_3381,2
TRAIN_3382,1
TRAIN_3383,1
TRAIN_3384,2
TRAIN_3385,0
TRAIN_3386,0
TRAIN_3387,1
TRAIN_3388,0
TRAIN_3389,1
TRAIN_3390,1
TRAIN_3391,1
TRAIN_3392,1
TRAIN_3393,1
TRAIN_3394,3
TRAIN_3395,1
TRAIN_3396,2
TRAIN_3397,2
TRAIN_3398,1
TRAIN_3399,2
TRAIN_3400,0
TRAIN_3401,0
TRAIN_3402,2
TRAIN_3403,0
TRAIN_3404,4
TRAIN_3405,4
TRAIN_3406,2
TRAIN_3407,1
TRAIN_3408,0
TRAIN_3409,2
TRAIN_3410,4
TRAIN_3411,1
TRAIN_3412,2
TRAIN_3413,4
TRAIN_3414,2
TRAIN_3415,4
TRAIN_3416,3
TRAIN_3417,4
TRAIN_3418,1
TRAIN_3419,1
TRAIN_3420,0
TRAIN_3421,3
TRAIN_3422,0
TRAIN_3423,0
TRAIN_3424,2
TRAIN_3425,0
TRAIN_3426,2
TRAIN_3427,2
TRAIN_3428,3
TRAIN_3429,1
TRAIN_3430,0
TRAIN_3431,0
TRAIN_3432,1
TRAIN_3433,1
TRAIN_3434,0
TRAIN_3435,2
TRAIN_3436,1
TRAIN_3437,1
TRAIN_3438,3
TRAIN_3439,2
TRAIN_3440,3
TRAIN_3441,3
TRAIN_3442,1
TRAIN_3443,3
TRAIN_3444,1
TRAIN_3445,0
TRAIN_3446,2
TRAIN_3447,4
TRAIN_3448,1
TRAIN_3449,2
TRAIN_3450,0
TRAIN_3451,2
TRAIN_3452,2
TRAIN_3453,3
TRAIN_3454,3
TRAIN_3455,0
TRAIN_3456,0
TRAIN_3457,3
TRAIN_3458,0
TRAIN_3459,2
TRAIN_3460,0
TRAIN_3461,4
TRAIN_3462,4
TRAIN_3463,0
TRAIN_3464,3
TRAIN_3465,2
TRAIN_3466,4
TRAIN_3467,3
TRAIN_3468,3
TRAIN_3469,0
TRAIN_3470,4
TRAIN_3471,3
TRAIN_3472,0
TRAIN_3473,3
TRAIN_3474,0
TRAIN_3475,2
TRAIN_3476,4
TRAIN_3477,0
TRAIN_3478,2
TRAIN_3479,4
TRAIN_3480,4
TRAIN_3481,3
TRAIN_3482,0
TRAIN_3483,3
TRAIN_3484,1
TRAIN_3485,4
TRAIN_3486,1
TRAIN_3487,2
TRAIN_3488,0
TRAIN_3489,0
TRAIN_3490,1
TRAIN_3491,2
TRAIN_3492,2
TRAIN_3493,2
TRAIN_3494,4
TRAIN_3495,3
TRAIN_3496,4
TRAIN_3497,0
TRAIN_3498,0
TRAIN_3499,4
TRAIN_3500,1
TRAIN_3501,0
TRAIN_3502,4
TRAIN_3503,3
TRAIN_3504,3
TRAIN_3505,2
TRAIN_3506,2
TRAIN_3507,4
TRAIN_3508,1
TRAIN_3509,0
TRAIN_3510,2
TRAIN_3511,2
TRAIN_3512,1
TRAIN_3513,2
TRAIN_3514,2
TRAIN_3515,3
TRAIN_3516,0
TRAIN_3517,1
TRAIN_3518,2
TRAIN_3519,3
TRAIN_3520,1
TRAIN_3521,2
TRAIN_3522,2
TRAIN_3523,4
TRAIN_3524,3
TRAIN_3525,1
TRAIN_3526,1
TRAIN_3527,3
TRAIN_3528,0
TRAIN_3529,2
TRAIN_3530,3
TRAIN_3531,4
TRAIN_3532,0
TRAIN_3533,0
TRAIN_3534,2
TRAIN_3535,0
TRAIN_3536,1
TRAIN_3537,1
TRAIN_3538,1
TRAIN_3539,4
TRAIN_3540,4
TRAIN_3541,0
TRAIN_3542,4
TRAIN_3543,0
TRAIN_3544,2
TRAIN_3545,0
TRAIN_3546,2
TRAIN_3547,0
TRAIN_3548,2
TRAIN_3549,3
TRAIN_3550,2
TRAIN_3551,0
TRAIN_3552,1
TRAIN_3553,2
TRAIN_3554,3
TRAIN_3555,0
TRAIN_3556,1
TRAIN_3557,4
TRAIN_3558,4
TRAIN_3559,4
TRAIN_3560,3
TRAIN_3561,4
TRAIN_3562,3
TRAIN_3563,2
TRAIN_3564,0
TRAIN_3565,4
TRAIN_3566,1
TRAIN_3567,2
TRAIN_3568,3
TRAIN_3569,0
TRAIN_3570,2
TRAIN_3571,2
TRAIN_3572,4
TRAIN_3573,1
TRAIN_3574,4
TRAIN_3575,3
TRAIN_3576,4
TRAIN_3577,2
TRAIN_3578,0
TRAIN_3579,1
TRAIN_3580,1
TRAIN_3581,2
TRAIN_3582,2
TRAIN_3583,2
TRAIN_3584,0
TRAIN_3585,3
TRAIN_3586,1
TRAIN_3587,4
TRAIN_3588,3
TRAIN_3589,4
TRAIN_3590,3
TRAIN_3591,4
TRAIN_3592,0
TRAIN_3593,1
TRAIN_3594,0
TRAIN_3595,2
TRAIN_3596,2
TRAIN_3597,3
TRAIN_3598,2
TRAIN_3599,2
TRAIN_3600,2
TRAIN_3601,3
TRAIN_3602,0
TRAIN_3603,1
TRAIN_3604,0
TRAIN_3605,3
TRAIN_3606,4
TRAIN_3607,3
TRAIN_3608,1
TRAIN_3609,2
TRAIN_3610,0
TRAIN_3611,2
TRAIN_3612,1
TRAIN_3613,3
TRAIN_3614,2
TRAIN_3615,2
TRAIN_3616,4
TRAIN_3617,0
TRAIN_3618,2
TRAIN_3619,4
TRAIN_3620,0
TRAIN_3621,3
TRAIN_3622,3
TRAIN_3623,0
TRAIN_3624,2
TRAIN_3625,4
TRAIN_3626,2
TRAIN_3627,4
TRAIN_3628,2
TRAIN_3629,0
TRAIN_3630,3
TRAIN_3631,3
TRAIN_3632,4
TRAIN_3633,1
TRAIN_3634,4
TRAIN_3635,1
TRAIN_3636,3
TRAIN_3637,0
TRAIN_3638,3
TRAIN_3639,0
TRAIN_3640,2
TRAIN_3641,4
TRAIN_3642,2
TRAIN_3643,1
TRAIN_3644,4
TRAIN_3645,0
TRAIN_3646,3
TRAIN_3647,2
TRAIN_3648,4
TRAIN_3649,4
TRAIN_3650,0
TRAIN_3651,2
TRAIN_3652,2
TRAIN_3653,1
TRAIN_3654,0
TRAIN_3655,0
TRAIN_3656,4
TRAIN_3657,0
TRAIN_3658,0
TRAIN_3659,0
TRAIN_3660,0
TRAIN_3661,4
TRAIN_3662,2
TRAIN_3663,1
TRAIN_3664,0
TRAIN_3665,4
TRAIN_3666,2
TRAIN_3667,1
TRAIN_3668,1
TRAIN_3669,3
TRAIN_3670,1
TRAIN_3671,1
TRAIN_3672,4
TRAIN_3673,2
TRAIN_3674,2
TRAIN_3675,0
TRAIN_3676,4
TRAIN_3677,1
TRAIN_3678,2
TRAIN_3679,4
TRAIN_3680,0
TRAIN_3681,1
TRAIN_3682,1
TRAIN_3683,0
TRAIN_3684,1
TRAIN_3685,1
TRAIN_3686,3
TRAIN_3687,0
TRAIN_3688,1
TRAIN_3689,4
TRAIN_3690,3
TRAIN_3691,3
TRAIN_3692,1
TRAIN_3693,3
TRAIN_3694,0
TRAIN_3695,0
TRAIN_3696,0
TRAIN_3697,2
TRAIN_3698,2
TRAIN_3699,4
TRAIN_3700,3
TRAIN_3701,2
TRAIN_3702,0
TRAIN_3703,0
TRAIN_3704,0
TRAIN_3705,1
TRAIN_3706,2
TRAIN_3707,4
TRAIN_3708,1
TRAIN_3709,3
TRAIN_3710,1
TRAIN_3711,1
TRAIN_3712,1
TRAIN_3713,3
TRAIN_3714,2
TRAIN_3715,0
TRAIN_3716,4
TRAIN_3717,4
TRAIN_3718,0
TRAIN_3719,1
TRAIN_3720,2
TRAIN_3721,1
TRAIN_3722,3
TRAIN_3723,4
TRAIN_3724,4
TRAIN_3725,2
TRAIN_3726,1
TRAIN_3727,4
TRAIN_3728,0
TRAIN_3729,0
TRAIN_3730,2
TRAIN_3731,0
TRAIN_3732,1
TRAIN_3733,2
TRAIN_3734,0
TRAIN_3735,3
TRAIN_3736,3
TRAIN_3737,3
TRAIN_3738,3
TRAIN_3739,3
TRAIN_3740,4
TRAIN_3741,1
TRAIN_3742,2
TRAIN_3743,2
TRAIN_3744,2
TRAIN_3745,4
TRAIN_3746,4
TRAIN_3747,4
TRAIN_3748,1
TRAIN_3749,2
TRAIN_3750,2
TRAIN_3751,1
TRAIN_3752,2
TRAIN_3753,3
TRAIN_3754,2
TRAIN_3755,3
TRAIN_3756,2
TRAIN_3757,4
TRAIN_3758,4
TRAIN_3759,4
TRAIN_3760,3
TRAIN_3761,3
TRAIN_3762,0
TRAIN_3763,3
TRAIN_3764,4
TRAIN_3765,4
TRAIN_3766,0
TRAIN_3767,2
TRAIN_3768,1
TRAIN_3769,0
TRAIN_3770,0
TRAIN_3771,4
TRAIN_3772,4
TRAIN_3773,0
TRAIN_3774,2
TRAIN_3775,4
TRAIN_3776,4
TRAIN_3777,4
TRAIN_3778,2
TRAIN_3779,2
TRAIN_3780,1
TRAIN_3781,0
TRAIN_3782,4
TRAIN_3783,0
TRAIN_3784,1
TRAIN_3785,4
TRAIN_3786,1
TRAIN_3787,2
TRAIN_3788,1
TRAIN_3789,1
TRAIN_3790,3
TRAIN_3791,1
TRAIN_3792,4
TRAIN_3793,3
TRAIN_3794,2
TRAIN_3795,3
TRAIN_3796,2
TRAIN_3797,3
TRAIN_3798,3
TRAIN_3799,4
TRAIN_3800,3
TRAIN_3801,0
TRAIN_3802,0
TRAIN_3803,0
TRAIN_3804,3
TRAIN_3805,3
TRAIN_3806,1
TRAIN_3807,0
TRAIN_3808,1
TRAIN_3809,1
TRAIN_3810,1
TRAIN_3811,4
TRAIN_3812,1
TRAIN_3813,2
TRAIN_3814,2
